trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
4461952,18:54:00,18:54:00,9,1,1
4461952,18:56:00,18:56:00,10,2,1
4461952,18:57:00,18:57:00,11,3,1
4461952,18:59:00,18:59:00,12,4,1
4461952,19:01:00,19:01:00,13,5,1
4461952,19:03:00,19:03:00,14,6,1
4461952,19:04:00,19:04:00,15,7,1
4461952,19:06:00,19:06:00,16,8,1
4461952,19:08:00,19:08:00,17,9,1
4461952,19:10:00,19:10:00,18,10,1
4461952,19:12:00,19:12:00,19,11,1
4461952,19:14:00,19:14:00,20,12,1
4461952,19:15:00,19:15:00,21,13,1
4461952,19:17:00,19:17:00,200,14,1
4461952,19:19:00,19:19:00,117,15,1
4461952,19:21:00,19:21:00,118,16,1
4461952,19:23:00,19:23:00,119,17,1
4461952,19:24:00,19:24:00,120,18,1
4461952,19:27:00,19:27:00,183,19,1
4461952,19:31:00,19:31:00,184,20,1
4461952,19:33:00,19:33:00,188,21,1
4461952,19:35:00,19:35:00,185,22,1
4461952,19:37:00,19:37:00,186,23,1
4461953,18:34:00,18:34:00,9,1,1
4461953,18:36:00,18:36:00,10,2,1
4461953,18:37:00,18:37:00,11,3,1
4461953,18:39:00,18:39:00,12,4,1
4461953,18:41:00,18:41:00,13,5,1
4461953,18:43:00,18:43:00,14,6,1
4461953,18:44:00,18:44:00,15,7,1
4461953,18:46:00,18:46:00,16,8,1
4461953,18:48:00,18:48:00,17,9,1
4461953,18:50:00,18:50:00,18,10,1
4461954,17:54:00,17:54:00,9,1,1
4461954,17:56:00,17:56:00,10,2,1
4461954,17:57:00,17:57:00,11,3,1
4461954,17:59:00,17:59:00,12,4,1
4461954,18:01:00,18:01:00,13,5,1
4461954,18:03:00,18:03:00,14,6,1
4461954,18:04:00,18:04:00,15,7,1
4461954,18:06:00,18:06:00,16,8,1
4461954,18:08:00,18:08:00,17,9,1
4461954,18:10:00,18:10:00,18,10,1
4461955,18:14:00,18:14:00,9,1,1
4461955,18:16:00,18:16:00,10,2,1
4461955,18:17:00,18:17:00,11,3,1
4461955,18:19:00,18:19:00,12,4,1
4461955,18:21:00,18:21:00,13,5,1
4461955,18:23:00,18:23:00,14,6,1
4461955,18:24:00,18:24:00,15,7,1
4461955,18:26:00,18:26:00,16,8,1
4461955,18:28:00,18:28:00,17,9,1
4461955,18:30:00,18:30:00,18,10,1
4461955,18:32:00,18:32:00,19,11,1
4461955,18:34:00,18:34:00,20,12,1
4461955,18:35:00,18:35:00,21,13,1
4461955,18:37:00,18:37:00,200,14,1
4461955,18:39:00,18:39:00,117,15,1
4461955,18:41:00,18:41:00,118,16,1
4461955,18:43:00,18:43:00,119,17,1
4461955,18:44:00,18:44:00,120,18,1
4461955,18:47:00,18:47:00,183,19,1
4461955,18:51:00,18:51:00,184,20,1
4461955,18:53:00,18:53:00,188,21,1
4461955,18:55:00,18:55:00,185,22,1
4461955,18:57:00,18:57:00,186,23,1
4461956,17:34:00,17:34:00,9,1,1
4461956,17:36:00,17:36:00,10,2,1
4461956,17:37:00,17:37:00,11,3,1
4461956,17:39:00,17:39:00,12,4,1
4461956,17:41:00,17:41:00,13,5,1
4461956,17:43:00,17:43:00,14,6,1
4461956,17:44:00,17:44:00,15,7,1
4461956,17:46:00,17:46:00,16,8,1
4461956,17:48:00,17:48:00,17,9,1
4461956,17:50:00,17:50:00,18,10,1
4461956,17:52:00,17:52:00,19,11,1
4461956,17:54:00,17:54:00,20,12,1
4461956,17:55:00,17:55:00,21,13,1
4461956,17:57:00,17:57:00,200,14,1
4461956,17:59:00,17:59:00,117,15,1
4461956,18:01:00,18:01:00,118,16,1
4461956,18:03:00,18:03:00,119,17,1
4461956,18:04:00,18:04:00,120,18,1
4461956,18:07:00,18:07:00,183,19,1
4461956,18:11:00,18:11:00,184,20,1
4461956,18:13:00,18:13:00,188,21,1
4461956,18:15:00,18:15:00,185,22,1
4461956,18:17:00,18:17:00,186,23,1
4461957,17:14:00,17:14:00,9,1,1
4461957,17:16:00,17:16:00,10,2,1
4461957,17:17:00,17:17:00,11,3,1
4461957,17:19:00,17:19:00,12,4,1
4461957,17:21:00,17:21:00,13,5,1
4461957,17:23:00,17:23:00,14,6,1
4461957,17:24:00,17:24:00,15,7,1
4461957,17:26:00,17:26:00,16,8,1
4461957,17:28:00,17:28:00,17,9,1
4461957,17:30:00,17:30:00,18,10,1
4461958,16:34:00,16:34:00,9,1,1
4461958,16:36:00,16:36:00,10,2,1
4461958,16:37:00,16:37:00,11,3,1
4461958,16:39:00,16:39:00,12,4,1
4461958,16:41:00,16:41:00,13,5,1
4461958,16:43:00,16:43:00,14,6,1
4461958,16:44:00,16:44:00,15,7,1
4461958,16:46:00,16:46:00,16,8,1
4461958,16:48:00,16:48:00,17,9,1
4461958,16:50:00,16:50:00,18,10,1
4461959,16:54:00,16:54:00,9,1,1
4461959,16:56:00,16:56:00,10,2,1
4461959,16:57:00,16:57:00,11,3,1
4461959,16:59:00,16:59:00,12,4,1
4461959,17:01:00,17:01:00,13,5,1
4461959,17:03:00,17:03:00,14,6,1
4461959,17:04:00,17:04:00,15,7,1
4461959,17:06:00,17:06:00,16,8,1
4461959,17:08:00,17:08:00,17,9,1
4461959,17:10:00,17:10:00,18,10,1
4461959,17:12:00,17:12:00,19,11,1
4461959,17:14:00,17:14:00,20,12,1
4461959,17:15:00,17:15:00,21,13,1
4461959,17:17:00,17:17:00,200,14,1
4461959,17:19:00,17:19:00,117,15,1
4461959,17:21:00,17:21:00,118,16,1
4461959,17:23:00,17:23:00,119,17,1
4461959,17:24:00,17:24:00,120,18,1
4461959,17:27:00,17:27:00,183,19,1
4461959,17:31:00,17:31:00,184,20,1
4461959,17:33:00,17:33:00,188,21,1
4461959,17:35:00,17:35:00,185,22,1
4461959,17:37:00,17:37:00,186,23,1
4461960,16:14:00,16:14:00,9,1,1
4461960,16:16:00,16:16:00,10,2,1
4461960,16:17:00,16:17:00,11,3,1
4461960,16:19:00,16:19:00,12,4,1
4461960,16:21:00,16:21:00,13,5,1
4461960,16:23:00,16:23:00,14,6,1
4461960,16:24:00,16:24:00,15,7,1
4461960,16:26:00,16:26:00,16,8,1
4461960,16:28:00,16:28:00,17,9,1
4461960,16:30:00,16:30:00,18,10,1
4461960,16:32:00,16:32:00,19,11,1
4461960,16:34:00,16:34:00,20,12,1
4461960,16:35:00,16:35:00,21,13,1
4461960,16:37:00,16:37:00,200,14,1
4461960,16:39:00,16:39:00,117,15,1
4461960,16:41:00,16:41:00,118,16,1
4461960,16:43:00,16:43:00,119,17,1
4461960,16:44:00,16:44:00,120,18,1
4461960,16:47:00,16:47:00,183,19,1
4461960,16:51:00,16:51:00,184,20,1
4461960,16:53:00,16:53:00,188,21,1
4461960,16:55:00,16:55:00,185,22,1
4461960,16:57:00,16:57:00,186,23,1
4461961,15:54:00,15:54:00,9,1,1
4461961,15:56:00,15:56:00,10,2,1
4461961,15:57:00,15:57:00,11,3,1
4461961,15:59:00,15:59:00,12,4,1
4461961,16:01:00,16:01:00,13,5,1
4461961,16:03:00,16:03:00,14,6,1
4461961,16:04:00,16:04:00,15,7,1
4461961,16:06:00,16:06:00,16,8,1
4461961,16:08:00,16:08:00,17,9,1
4461961,16:10:00,16:10:00,18,10,1
4461962,15:14:00,15:14:00,9,1,1
4461962,15:16:00,15:16:00,10,2,1
4461962,15:17:00,15:17:00,11,3,1
4461962,15:19:00,15:19:00,12,4,1
4461962,15:21:00,15:21:00,13,5,1
4461962,15:23:00,15:23:00,14,6,1
4461962,15:24:00,15:24:00,15,7,1
4461962,15:26:00,15:26:00,16,8,1
4461962,15:28:00,15:28:00,17,9,1
4461962,15:30:00,15:30:00,18,10,1
4461963,15:34:00,15:34:00,9,1,1
4461963,15:36:00,15:36:00,10,2,1
4461963,15:37:00,15:37:00,11,3,1
4461963,15:39:00,15:39:00,12,4,1
4461963,15:41:00,15:41:00,13,5,1
4461963,15:43:00,15:43:00,14,6,1
4461963,15:44:00,15:44:00,15,7,1
4461963,15:46:00,15:46:00,16,8,1
4461963,15:48:00,15:48:00,17,9,1
4461963,15:50:00,15:50:00,18,10,1
4461963,15:52:00,15:52:00,19,11,1
4461963,15:54:00,15:54:00,20,12,1
4461963,15:55:00,15:55:00,21,13,1
4461963,15:57:00,15:57:00,200,14,1
4461963,15:59:00,15:59:00,117,15,1
4461963,16:01:00,16:01:00,118,16,1
4461963,16:03:00,16:03:00,119,17,1
4461963,16:04:00,16:04:00,120,18,1
4461963,16:07:00,16:07:00,183,19,1
4461963,16:11:00,16:11:00,184,20,1
4461963,16:13:00,16:13:00,188,21,1
4461963,16:15:00,16:15:00,185,22,1
4461963,16:17:00,16:17:00,186,23,1
4461964,14:54:00,14:54:00,9,1,1
4461964,14:56:00,14:56:00,10,2,1
4461964,14:57:00,14:57:00,11,3,1
4461964,14:59:00,14:59:00,12,4,1
4461964,15:01:00,15:01:00,13,5,1
4461964,15:03:00,15:03:00,14,6,1
4461964,15:04:00,15:04:00,15,7,1
4461964,15:06:00,15:06:00,16,8,1
4461964,15:08:00,15:08:00,17,9,1
4461964,15:10:00,15:10:00,18,10,1
4461964,15:12:00,15:12:00,19,11,1
4461964,15:14:00,15:14:00,20,12,1
4461964,15:15:00,15:15:00,21,13,1
4461964,15:17:00,15:17:00,200,14,1
4461964,15:19:00,15:19:00,117,15,1
4461964,15:21:00,15:21:00,118,16,1
4461964,15:23:00,15:23:00,119,17,1
4461964,15:24:00,15:24:00,120,18,1
4461964,15:27:00,15:27:00,183,19,1
4461964,15:31:00,15:31:00,184,20,1
4461964,15:33:00,15:33:00,188,21,1
4461964,15:35:00,15:35:00,185,22,1
4461964,15:37:00,15:37:00,186,23,1
4461965,14:34:00,14:34:00,9,1,1
4461965,14:36:00,14:36:00,10,2,1
4461965,14:37:00,14:37:00,11,3,1
4461965,14:39:00,14:39:00,12,4,1
4461965,14:41:00,14:41:00,13,5,1
4461965,14:43:00,14:43:00,14,6,1
4461965,14:44:00,14:44:00,15,7,1
4461965,14:46:00,14:46:00,16,8,1
4461965,14:48:00,14:48:00,17,9,1
4461965,14:50:00,14:50:00,18,10,1
4461966,13:54:00,13:54:00,9,1,1
4461966,13:56:00,13:56:00,10,2,1
4461966,13:57:00,13:57:00,11,3,1
4461966,13:59:00,13:59:00,12,4,1
4461966,14:01:00,14:01:00,13,5,1
4461966,14:03:00,14:03:00,14,6,1
4461966,14:04:00,14:04:00,15,7,1
4461966,14:06:00,14:06:00,16,8,1
4461966,14:08:00,14:08:00,17,9,1
4461966,14:10:00,14:10:00,18,10,1
4461967,14:14:00,14:14:00,9,1,1
4461967,14:16:00,14:16:00,10,2,1
4461967,14:17:00,14:17:00,11,3,1
4461967,14:19:00,14:19:00,12,4,1
4461967,14:21:00,14:21:00,13,5,1
4461967,14:23:00,14:23:00,14,6,1
4461967,14:24:00,14:24:00,15,7,1
4461967,14:26:00,14:26:00,16,8,1
4461967,14:28:00,14:28:00,17,9,1
4461967,14:30:00,14:30:00,18,10,1
4461967,14:32:00,14:32:00,19,11,1
4461967,14:34:00,14:34:00,20,12,1
4461967,14:35:00,14:35:00,21,13,1
4461967,14:37:00,14:37:00,200,14,1
4461967,14:39:00,14:39:00,117,15,1
4461967,14:41:00,14:41:00,118,16,1
4461967,14:43:00,14:43:00,119,17,1
4461967,14:44:00,14:44:00,120,18,1
4461967,14:47:00,14:47:00,183,19,1
4461967,14:51:00,14:51:00,184,20,1
4461967,14:53:00,14:53:00,188,21,1
4461967,14:55:00,14:55:00,185,22,1
4461967,14:57:00,14:57:00,186,23,1
4461968,13:34:00,13:34:00,9,1,1
4461968,13:36:00,13:36:00,10,2,1
4461968,13:37:00,13:37:00,11,3,1
4461968,13:39:00,13:39:00,12,4,1
4461968,13:41:00,13:41:00,13,5,1
4461968,13:43:00,13:43:00,14,6,1
4461968,13:44:00,13:44:00,15,7,1
4461968,13:46:00,13:46:00,16,8,1
4461968,13:48:00,13:48:00,17,9,1
4461968,13:50:00,13:50:00,18,10,1
4461968,13:52:00,13:52:00,19,11,1
4461968,13:54:00,13:54:00,20,12,1
4461968,13:55:00,13:55:00,21,13,1
4461968,13:57:00,13:57:00,200,14,1
4461968,13:59:00,13:59:00,117,15,1
4461968,14:01:00,14:01:00,118,16,1
4461968,14:03:00,14:03:00,119,17,1
4461968,14:04:00,14:04:00,120,18,1
4461968,14:07:00,14:07:00,183,19,1
4461968,14:11:00,14:11:00,184,20,1
4461968,14:13:00,14:13:00,188,21,1
4461968,14:15:00,14:15:00,185,22,1
4461968,14:17:00,14:17:00,186,23,1
4461969,13:14:00,13:14:00,9,1,1
4461969,13:16:00,13:16:00,10,2,1
4461969,13:17:00,13:17:00,11,3,1
4461969,13:19:00,13:19:00,12,4,1
4461969,13:21:00,13:21:00,13,5,1
4461969,13:23:00,13:23:00,14,6,1
4461969,13:24:00,13:24:00,15,7,1
4461969,13:26:00,13:26:00,16,8,1
4461969,13:28:00,13:28:00,17,9,1
4461969,13:30:00,13:30:00,18,10,1
4461970,12:34:00,12:34:00,9,1,1
4461970,12:36:00,12:36:00,10,2,1
4461970,12:37:00,12:37:00,11,3,1
4461970,12:39:00,12:39:00,12,4,1
4461970,12:41:00,12:41:00,13,5,1
4461970,12:43:00,12:43:00,14,6,1
4461970,12:44:00,12:44:00,15,7,1
4461970,12:46:00,12:46:00,16,8,1
4461970,12:48:00,12:48:00,17,9,1
4461970,12:50:00,12:50:00,18,10,1
4461971,12:54:00,12:54:00,9,1,1
4461971,12:56:00,12:56:00,10,2,1
4461971,12:57:00,12:57:00,11,3,1
4461971,12:59:00,12:59:00,12,4,1
4461971,13:01:00,13:01:00,13,5,1
4461971,13:03:00,13:03:00,14,6,1
4461971,13:04:00,13:04:00,15,7,1
4461971,13:06:00,13:06:00,16,8,1
4461971,13:08:00,13:08:00,17,9,1
4461971,13:10:00,13:10:00,18,10,1
4461971,13:12:00,13:12:00,19,11,1
4461971,13:14:00,13:14:00,20,12,1
4461971,13:15:00,13:15:00,21,13,1
4461971,13:17:00,13:17:00,200,14,1
4461971,13:19:00,13:19:00,117,15,1
4461971,13:21:00,13:21:00,118,16,1
4461971,13:23:00,13:23:00,119,17,1
4461971,13:24:00,13:24:00,120,18,1
4461971,13:27:00,13:27:00,183,19,1
4461971,13:31:00,13:31:00,184,20,1
4461971,13:33:00,13:33:00,188,21,1
4461971,13:35:00,13:35:00,185,22,1
4461971,13:37:00,13:37:00,186,23,1
4461972,12:14:00,12:14:00,9,1,1
4461972,12:16:00,12:16:00,10,2,1
4461972,12:17:00,12:17:00,11,3,1
4461972,12:19:00,12:19:00,12,4,1
4461972,12:21:00,12:21:00,13,5,1
4461972,12:23:00,12:23:00,14,6,1
4461972,12:24:00,12:24:00,15,7,1
4461972,12:26:00,12:26:00,16,8,1
4461972,12:28:00,12:28:00,17,9,1
4461972,12:30:00,12:30:00,18,10,1
4461972,12:32:00,12:32:00,19,11,1
4461972,12:34:00,12:34:00,20,12,1
4461972,12:35:00,12:35:00,21,13,1
4461972,12:37:00,12:37:00,200,14,1
4461972,12:39:00,12:39:00,117,15,1
4461972,12:41:00,12:41:00,118,16,1
4461972,12:43:00,12:43:00,119,17,1
4461972,12:44:00,12:44:00,120,18,1
4461972,12:47:00,12:47:00,183,19,1
4461972,12:51:00,12:51:00,184,20,1
4461972,12:53:00,12:53:00,188,21,1
4461972,12:55:00,12:55:00,185,22,1
4461972,12:57:00,12:57:00,186,23,1
4461973,11:54:00,11:54:00,9,1,1
4461973,11:56:00,11:56:00,10,2,1
4461973,11:57:00,11:57:00,11,3,1
4461973,11:59:00,11:59:00,12,4,1
4461973,12:01:00,12:01:00,13,5,1
4461973,12:03:00,12:03:00,14,6,1
4461973,12:04:00,12:04:00,15,7,1
4461973,12:06:00,12:06:00,16,8,1
4461973,12:08:00,12:08:00,17,9,1
4461973,12:10:00,12:10:00,18,10,1
4461974,11:14:00,11:14:00,9,1,1
4461974,11:16:00,11:16:00,10,2,1
4461974,11:17:00,11:17:00,11,3,1
4461974,11:19:00,11:19:00,12,4,1
4461974,11:21:00,11:21:00,13,5,1
4461974,11:23:00,11:23:00,14,6,1
4461974,11:24:00,11:24:00,15,7,1
4461974,11:26:00,11:26:00,16,8,1
4461974,11:28:00,11:28:00,17,9,1
4461974,11:30:00,11:30:00,18,10,1
4461975,11:34:00,11:34:00,9,1,1
4461975,11:36:00,11:36:00,10,2,1
4461975,11:37:00,11:37:00,11,3,1
4461975,11:39:00,11:39:00,12,4,1
4461975,11:41:00,11:41:00,13,5,1
4461975,11:43:00,11:43:00,14,6,1
4461975,11:44:00,11:44:00,15,7,1
4461975,11:46:00,11:46:00,16,8,1
4461975,11:48:00,11:48:00,17,9,1
4461975,11:50:00,11:50:00,18,10,1
4461975,11:52:00,11:52:00,19,11,1
4461975,11:54:00,11:54:00,20,12,1
4461975,11:55:00,11:55:00,21,13,1
4461975,11:57:00,11:57:00,200,14,1
4461975,11:59:00,11:59:00,117,15,1
4461975,12:01:00,12:01:00,118,16,1
4461975,12:03:00,12:03:00,119,17,1
4461975,12:04:00,12:04:00,120,18,1
4461975,12:07:00,12:07:00,183,19,1
4461975,12:11:00,12:11:00,184,20,1
4461975,12:13:00,12:13:00,188,21,1
4461975,12:15:00,12:15:00,185,22,1
4461975,12:17:00,12:17:00,186,23,1
4461976,10:54:00,10:54:00,9,1,1
4461976,10:56:00,10:56:00,10,2,1
4461976,10:57:00,10:57:00,11,3,1
4461976,10:59:00,10:59:00,12,4,1
4461976,11:01:00,11:01:00,13,5,1
4461976,11:03:00,11:03:00,14,6,1
4461976,11:04:00,11:04:00,15,7,1
4461976,11:06:00,11:06:00,16,8,1
4461976,11:08:00,11:08:00,17,9,1
4461976,11:10:00,11:10:00,18,10,1
4461976,11:12:00,11:12:00,19,11,1
4461976,11:14:00,11:14:00,20,12,1
4461976,11:15:00,11:15:00,21,13,1
4461976,11:17:00,11:17:00,200,14,1
4461976,11:19:00,11:19:00,117,15,1
4461976,11:21:00,11:21:00,118,16,1
4461976,11:23:00,11:23:00,119,17,1
4461976,11:24:00,11:24:00,120,18,1
4461976,11:27:00,11:27:00,183,19,1
4461976,11:31:00,11:31:00,184,20,1
4461976,11:33:00,11:33:00,188,21,1
4461976,11:35:00,11:35:00,185,22,1
4461976,11:37:00,11:37:00,186,23,1
4461977,10:17:00,10:17:00,11,1,1
4461977,10:19:00,10:19:00,12,2,1
4461977,10:21:00,10:21:00,13,3,1
4461977,10:23:00,10:23:00,14,4,1
4461977,10:24:00,10:24:00,15,5,1
4461977,10:26:00,10:26:00,16,6,1
4461977,10:28:00,10:28:00,17,7,1
4461977,10:30:00,10:30:00,18,8,1
4461977,10:32:00,10:32:00,19,9,1
4461977,10:34:00,10:34:00,20,10,1
4461977,10:35:00,10:35:00,21,11,1
4461977,10:37:00,10:37:00,200,12,1
4461977,10:39:00,10:39:00,117,13,1
4461977,10:41:00,10:41:00,118,14,1
4461977,10:43:00,10:43:00,119,15,1
4461977,10:45:00,10:45:00,120,16,1
4461977,10:48:00,10:48:00,183,17,1
4461977,10:52:00,10:52:00,184,18,1
4461977,10:54:00,10:54:00,188,19,1
4461977,10:56:00,10:56:00,185,20,1
4461977,10:58:00,10:58:00,186,21,1
4461978,09:37:00,09:37:00,11,1,1
4461978,09:39:00,09:39:00,12,2,1
4461978,09:41:00,09:41:00,13,3,1
4461978,09:43:00,09:43:00,14,4,1
4461978,09:44:00,09:44:00,15,5,1
4461978,09:46:00,09:46:00,16,6,1
4461978,09:48:00,09:48:00,17,7,1
4461978,09:50:00,09:50:00,18,8,1
4461978,09:52:00,09:52:00,19,9,1
4461978,09:54:00,09:54:00,20,10,1
4461978,09:55:00,09:55:00,21,11,1
4461978,09:57:00,09:57:00,200,12,1
4461978,09:59:00,09:59:00,117,13,1
4461978,10:01:00,10:01:00,118,14,1
4461978,10:03:00,10:03:00,119,15,1
4461978,10:05:00,10:05:00,120,16,1
4461978,10:08:00,10:08:00,183,17,1
4461978,10:12:00,10:12:00,184,18,1
4461978,10:14:00,10:14:00,188,19,1
4461978,10:16:00,10:16:00,185,20,1
4461978,10:18:00,10:18:00,186,21,1
4461979,08:57:00,08:57:00,11,1,1
4461979,08:59:00,08:59:00,12,2,1
4461979,09:01:00,09:01:00,13,3,1
4461979,09:03:00,09:03:00,14,4,1
4461979,09:04:00,09:04:00,15,5,1
4461979,09:06:00,09:06:00,16,6,1
4461979,09:08:00,09:08:00,17,7,1
4461979,09:10:00,09:10:00,18,8,1
4461979,09:12:00,09:12:00,19,9,1
4461979,09:14:00,09:14:00,20,10,1
4461979,09:15:00,09:15:00,21,11,1
4461979,09:17:00,09:17:00,200,12,1
4461979,09:19:00,09:19:00,117,13,1
4461979,09:21:00,09:21:00,118,14,1
4461979,09:23:00,09:23:00,119,15,1
4461979,09:25:00,09:25:00,120,16,1
4461979,09:28:00,09:28:00,183,17,1
4461979,09:32:00,09:32:00,184,18,1
4461979,09:34:00,09:34:00,188,19,1
4461979,09:36:00,09:36:00,185,20,1
4461979,09:38:00,09:38:00,186,21,1
4461980,08:17:00,08:17:00,11,1,1
4461980,08:19:00,08:19:00,12,2,1
4461980,08:21:00,08:21:00,13,3,1
4461980,08:23:00,08:23:00,14,4,1
4461980,08:24:00,08:24:00,15,5,1
4461980,08:26:00,08:26:00,16,6,1
4461980,08:28:00,08:28:00,17,7,1
4461980,08:30:00,08:30:00,18,8,1
4461980,08:32:00,08:32:00,19,9,1
4461980,08:34:00,08:34:00,20,10,1
4461980,08:35:00,08:35:00,21,11,1
4461980,08:37:00,08:37:00,200,12,1
4461980,08:39:00,08:39:00,117,13,1
4461980,08:41:00,08:41:00,118,14,1
4461980,08:43:00,08:43:00,119,15,1
4461980,08:45:00,08:45:00,120,16,1
4461980,08:48:00,08:48:00,183,17,1
4461980,08:52:00,08:52:00,184,18,1
4461980,08:54:00,08:54:00,188,19,1
4461980,08:56:00,08:56:00,185,20,1
4461980,08:58:00,08:58:00,186,21,1
4461981,07:37:00,07:37:00,11,1,1
4461981,07:39:00,07:39:00,12,2,1
4461981,07:41:00,07:41:00,13,3,1
4461981,07:43:00,07:43:00,14,4,1
4461981,07:44:00,07:44:00,15,5,1
4461981,07:46:00,07:46:00,16,6,1
4461981,07:48:00,07:48:00,17,7,1
4461981,07:50:00,07:50:00,18,8,1
4461981,07:52:00,07:52:00,19,9,1
4461981,07:54:00,07:54:00,20,10,1
4461981,07:55:00,07:55:00,21,11,1
4461981,07:57:00,07:57:00,200,12,1
4461981,07:59:00,07:59:00,117,13,1
4461981,08:01:00,08:01:00,118,14,1
4461981,08:03:00,08:03:00,119,15,1
4461981,08:05:00,08:05:00,120,16,1
4461981,08:08:00,08:08:00,183,17,1
4461981,08:12:00,08:12:00,184,18,1
4461981,08:14:00,08:14:00,188,19,1
4461981,08:16:00,08:16:00,185,20,1
4461981,08:18:00,08:18:00,186,21,1
4461982,06:55:00,06:55:00,10,1,1
4461982,06:57:00,06:57:00,11,2,1
4461982,06:59:00,06:59:00,12,3,1
4461982,07:01:00,07:01:00,13,4,1
4461982,07:03:00,07:03:00,14,5,1
4461982,07:04:00,07:04:00,15,6,1
4461982,07:06:00,07:06:00,16,7,1
4461982,07:08:00,07:08:00,17,8,1
4461982,07:10:00,07:10:00,18,9,1
4461982,07:12:00,07:12:00,19,10,1
4461982,07:14:00,07:14:00,20,11,1
4461982,07:15:00,07:15:00,21,12,1
4461982,07:17:00,07:17:00,200,13,1
4461982,07:19:00,07:19:00,117,14,1
4461982,07:21:00,07:21:00,118,15,1
4461982,07:24:00,07:24:00,119,16,1
4461982,07:25:00,07:25:00,120,17,1
4461982,07:28:00,07:28:00,183,18,1
4461982,07:32:00,07:32:00,184,19,1
4461982,07:34:00,07:34:00,188,20,1
4461982,07:36:00,07:36:00,185,21,1
4461982,07:38:00,07:38:00,186,22,1
4461983,22:10:00,22:10:00,115,1,1
4461983,22:11:00,22:11:00,22,2,1
4461983,22:13:00,22:13:00,23,3,1
4461983,22:15:00,22:15:00,24,4,1
4461983,22:17:00,22:17:00,14,5,1
4461983,22:18:00,22:18:00,15,6,1
4461983,22:21:00,22:21:00,109,7,1
4461983,22:23:00,22:23:00,25,8,1
4461983,22:25:00,22:25:00,26,9,1
4461983,22:27:00,22:27:00,27,10,1
4461983,22:28:00,22:28:00,28,11,1
4461984,21:50:00,21:50:00,115,1,1
4461984,21:51:00,21:51:00,22,2,1
4461984,21:53:00,21:53:00,23,3,1
4461984,21:55:00,21:55:00,24,4,1
4461984,21:57:00,21:57:00,14,5,1
4461984,21:58:00,21:58:00,15,6,1
4461984,22:01:00,22:01:00,109,7,1
4461984,22:03:00,22:03:00,25,8,1
4461984,22:05:00,22:05:00,26,9,1
4461984,22:07:00,22:07:00,27,10,1
4461984,22:08:00,22:08:00,28,11,1
4461985,21:30:00,21:30:00,115,1,1
4461985,21:31:00,21:31:00,22,2,1
4461985,21:33:00,21:33:00,23,3,1
4461985,21:35:00,21:35:00,24,4,1
4461985,21:37:00,21:37:00,14,5,1
4461985,21:38:00,21:38:00,15,6,1
4461985,21:41:00,21:41:00,109,7,1
4461985,21:43:00,21:43:00,25,8,1
4461985,21:45:00,21:45:00,26,9,1
4461985,21:47:00,21:47:00,27,10,1
4461985,21:48:00,21:48:00,28,11,1
4461986,21:10:00,21:10:00,115,1,1
4461986,21:11:00,21:11:00,22,2,1
4461986,21:13:00,21:13:00,23,3,1
4461986,21:15:00,21:15:00,24,4,1
4461986,21:17:00,21:17:00,14,5,1
4461986,21:18:00,21:18:00,15,6,1
4461986,21:21:00,21:21:00,109,7,1
4461986,21:23:00,21:23:00,25,8,1
4461986,21:25:00,21:25:00,26,9,1
4461986,21:27:00,21:27:00,27,10,1
4461986,21:28:00,21:28:00,28,11,1
4461987,20:50:00,20:50:00,115,1,1
4461987,20:51:00,20:51:00,22,2,1
4461987,20:53:00,20:53:00,23,3,1
4461987,20:55:00,20:55:00,24,4,1
4461987,20:57:00,20:57:00,14,5,1
4461987,20:58:00,20:58:00,15,6,1
4461987,21:01:00,21:01:00,109,7,1
4461987,21:03:00,21:03:00,25,8,1
4461987,21:05:00,21:05:00,26,9,1
4461987,21:07:00,21:07:00,27,10,1
4461987,21:08:00,21:08:00,28,11,1
4461988,20:30:00,20:30:00,115,1,1
4461988,20:31:00,20:31:00,22,2,1
4461988,20:33:00,20:33:00,23,3,1
4461988,20:35:00,20:35:00,24,4,1
4461988,20:37:00,20:37:00,14,5,1
4461988,20:38:00,20:38:00,15,6,1
4461988,20:41:00,20:41:00,109,7,1
4461988,20:43:00,20:43:00,25,8,1
4461988,20:45:00,20:45:00,26,9,1
4461988,20:47:00,20:47:00,27,10,1
4461988,20:48:00,20:48:00,28,11,1
4461989,20:10:00,20:10:00,115,1,1
4461989,20:11:00,20:11:00,22,2,1
4461989,20:13:00,20:13:00,23,3,1
4461989,20:15:00,20:15:00,24,4,1
4461989,20:17:00,20:17:00,14,5,1
4461989,20:18:00,20:18:00,15,6,1
4461989,20:21:00,20:21:00,109,7,1
4461989,20:23:00,20:23:00,25,8,1
4461989,20:25:00,20:25:00,26,9,1
4461989,20:27:00,20:27:00,27,10,1
4461989,20:28:00,20:28:00,28,11,1
4461990,19:50:00,19:50:00,115,1,1
4461990,19:51:00,19:51:00,22,2,1
4461990,19:53:00,19:53:00,23,3,1
4461990,19:55:00,19:55:00,24,4,1
4461990,19:57:00,19:57:00,14,5,1
4461990,19:58:00,19:58:00,15,6,1
4461990,20:01:00,20:01:00,109,7,1
4461990,20:03:00,20:03:00,25,8,1
4461990,20:05:00,20:05:00,26,9,1
4461990,20:07:00,20:07:00,27,10,1
4461990,20:08:00,20:08:00,28,11,1
