route_id,service_id,trip_id,trip_headsign,shape_id
V3-182-64,2765,4462088,Aeroport,43
V3-56-182,2765,4461810,Alboraia Peris Aragó,3
V3-182-64,2765,4462086,Aeroport,43
V3-64-182,2765,4461807,Rafelbunyol,3
V3-56-182,2765,4461808,Alboraia Peris Aragó,3
V3-182-64,2765,4462087,Aeroport,43
V3-64-182,2765,4461805,Rafelbunyol,3
V3-181-64,2765,4462085,Aeroport,3
V3-64-182,2765,4461806,Rafelbunyol,3
V3-66-181,2765,4461803,Machado,43
V3-181-63,2765,4462083,Aeroport,3
V3-66-182,2765,4461804,Machado,3
V3-66-56,2765,4462084,Machado,43
V3-181-64,2765,4462082,Aeroport,3
V3-181-63,2765,4462080,Aeroport,3
V4-102-94,2765,4462666,Vicent Andrés Estellés,25
V4-98-96,2765,4462463,Dr. Lluch,5
V4-114-98,2765,4462665,Mas del Rosari,25
V4-98-95,2765,4462462,Dr. Lluch,5
V4-102-98,2765,4462663,Vicent Andrés Estellés,25
V4-98-97,2765,4462455,Dr. Lluch,5
V4-29-98,2765,4462659,Mas del Rosari,25
V4-98-96,2765,4462461,Dr. Lluch,5
V4-100-98,2765,4462661,Fira València,5
V4-98-102,2765,4462459,Dr. Lluch,5
V4-114-98,2765,4462655,Mas del Rosari,25
V4-97-114,2765,4462458,Dr. Lluch,5
V4-100-98,2765,4462657,Fira València,5
V4-98-102,2765,4462456,Dr. Lluch,5
V4-113-99,2765,4462650,Mas del Rosari,25
V4-98-114,2765,4462454,Dr. Lluch,5
V4-102-98,2765,4462652,Fira València,25
V4-98-100,2765,4462452,Dr. Lluch,25
V4-113-98,2765,4462654,Mas del Rosari,25
V4-98-114,2765,4462449,Dr. Lluch,5
V4-100-94,2765,4462647,Fira València,25
V4-98-95,2765,4462446,Dr. Lluch,5
V4-112-98,2765,4462649,Mas del Rosari,25
V4-97-102,2765,4462444,Dr. Lluch,5
V4-104-94,2765,4462643,Vicent Andrés Estellés,25
V4-98-95,2765,4462437,Dr. Lluch,5
V4-100-99,2765,4462641,Fira València,25
V4-98-111,2765,4462439,Dr. Lluch,5
V4-114-98,2765,4462639,Mas del Rosari,25
V4-98-96,2765,4462442,Dr. Lluch,5
V4-102-98,2765,4462637,Vicent Andrés Estellés,25
V4-98-102,2765,4462434,Dr. Lluch,5
V4-103-98,2765,4462635,Fira València,25
V4-98-96,2765,4462430,Dr. Lluch,5
V4-113-98,2765,4462632,Mas del Rosari,25
V4-98-114,2765,4462429,Dr. Lluch,5
V4-103-99,2765,4462631,Vicent Andrés Estellés,25
V4-98-100,2765,4462427,Dr. Lluch,25
V4-100-98,2765,4462628,Fira València,5
V4-98-102,2765,4462425,Dr. Lluch,5
V4-112-95,2765,4462625,Mas del Rosari,25
V4-98-114,2765,4462423,Dr. Lluch,5
V4-102-98,2765,4462626,Vicent Andrés Estellés,25
V4-98-100,2765,4462421,Dr. Lluch,25
V4-100-98,2765,4462619,Fira València,5
V4-96-102,2765,4462418,Dr. Lluch,5
V4-112-98,2765,4462621,Mas del Rosari,25
V4-67-114,2765,4462417,Dr. Lluch,5
V4-102-98,2765,4462616,Vicent Andrés Estellés,25
V4-98-100,2765,4462413,Dr. Lluch,25
V4-104-98,2765,4462615,Fira València,25
V4-97-102,2765,4462411,Dr. Lluch,5
V4-111-98,2765,4462611,Mas del Rosari,25
V4-98-113,2765,4462409,Dr. Lluch,5
V4-102-98,2765,4462610,Vicent Andrés Estellés,25
V4-98-100,2765,4462406,Dr. Lluch,25
V4-100-93,2765,4462606,Fira València,25
V4-98-102,2765,4462404,Dr. Lluch,5
V4-112-98,2765,4462604,Mas del Rosari,25
V4-97-112,2765,4462403,Dr. Lluch,5
V4-103-98,2765,4462602,Vicent Andrés Estellés,25
V4-97-100,2765,4462399,Dr. Lluch,5
V4-100-98,2765,4462600,Fira València,5
V4-98-102,2765,4462397,Dr. Lluch,5
V4-114-99,2765,4462594,Mas del Rosari,25
V4-97-113,2765,4462395,Dr. Lluch,5
V4-102-92,2765,4462595,Vicent Andrés Estellés,25
V4-98-102,2765,4462392,Dr. Lluch,5
V4-100-98,2765,4462589,Fira València,5
V4-98-102,2765,4462389,Dr. Lluch,5
V4-114-98,2765,4462591,Mas del Rosari,25
V4-98-114,2765,4462390,Dr. Lluch,5
V4-102-98,2765,4462587,Vicent Andrés Estellés,25
V4-96-100,2765,4462380,Dr. Lluch,5
V4-100-98,2765,4462586,Fira València,5
V4-98-102,2765,4462382,Dr. Lluch,5
V4-114-98,2765,4462582,Mas del Rosari,25
V4-98-114,2765,4462384,Dr. Lluch,5
V4-102-99,2765,4462580,Vicent Andrés Estellés,25
V4-97-100,2765,4462376,Dr. Lluch,5
V4-100-98,2765,4462574,Fira València,5
V4-98-102,2765,4462377,Dr. Lluch,5
V4-114-98,2765,4462577,Mas del Rosari,25
V4-98-114,2765,4462374,Dr. Lluch,5
V4-104-98,2765,4462573,Vicent Andrés Estellés,25
V4-98-100,2765,4462371,Dr. Lluch,25
V4-100-98,2765,4462572,Fira València,5
V4-94-80,2765,4462369,Dr. Lluch,5
V4-114-98,2765,4462569,Mas del Rosari,25
V4-96-114,2765,4462367,Dr. Lluch,5
V4-102-99,2765,4462567,Vicent Andrés Estellés,25
V4-98-100,2765,4462364,Dr. Lluch,25
V4-103-98,2765,4462564,Fira València,25
V4-98-102,2765,4462360,Dr. Lluch,5
V4-114-98,2765,4462563,Mas del Rosari,25
V4-98-114,2765,4462361,Dr. Lluch,5
V4-103-98,2765,4462560,Vicent Andrés Estellés,25
V4-98-100,2765,4462357,Dr. Lluch,25
V4-103-98,2765,4462559,Fira València,25
V4-98-102,2765,4462355,Dr. Lluch,5
V4-114-98,2765,4462554,Mas del Rosari,25
V4-98-114,2765,4462353,Dr. Lluch,5
V4-102-98,2765,4462553,Vicent Andrés Estellés,25
V4-93-100,2765,4462350,Dr. Lluch,25
V4-100-98,2765,4462550,Fira València,5
V4-98-102,2765,4462348,Dr. Lluch,5
V4-113-98,2765,4462548,Mas del Rosari,25
V4-98-114,2765,4462347,Dr. Lluch,5
V4-104-98,2765,4462546,Vicent Andrés Estellés,25
V4-98-102,2765,4462343,Dr. Lluch,5
V4-102-98,2765,4462544,Fira València,25
V4-98-102,2765,4462341,Dr. Lluch,5
V4-114-98,2765,4462540,Mas del Rosari,25
V4-98-114,2765,4462335,Dr. Lluch,5
V4-102-98,2765,4462539,Vicent Andrés Estellés,25
V4-98-100,2765,4462338,Dr. Lluch,25
V4-100-98,2765,4462536,Fira València,5
V4-97-102,2765,4462334,Dr. Lluch,5
V4-114-98,2765,4462534,Mas del Rosari,25
V4-98-114,2765,4462333,Dr. Lluch,5
V4-103-98,2765,4462531,Vicent Andrés Estellés,25
V4-97-102,2765,4462329,Dr. Lluch,5
V4-100-98,2765,4462530,Fira València,5
V4-98-102,2765,4462323,Dr. Lluch,5
V4-114-98,2765,4462527,Mas del Rosari,25
V4-98-114,2765,4462325,Dr. Lluch,5
V4-102-98,2765,4462520,Vicent Andrés Estellés,25
V4-98-100,2765,4462319,Dr. Lluch,25
V4-80-99,2765,4462523,Fira València,25
V4-98-102,2765,4462321,Dr. Lluch,5
V4-114-98,2765,4462525,Mas del Rosari,25
V4-98-113,2765,4462322,Dr. Lluch,5
V4-103-98,2765,4462517,Vicent Andrés Estellés,25
V4-97-100,2765,4462312,Dr. Lluch,5
V4-100-98,2765,4462516,Fira València,5
V4-98-102,2765,4462314,Dr. Lluch,5
V4-114-98,2765,4462512,Mas del Rosari,25
V4-97-114,2765,4462308,Dr. Lluch,5
V4-103-95,2765,4462511,Vicent Andrés Estellés,25
V4-97-100,2765,4462307,Dr. Lluch,5
V4-103-98,2765,4462509,Fira València,25
V4-98-103,2765,4462306,Dr. Lluch,5
V4-114-98,2765,4462506,Mas del Rosari,25
V4-98-113,2765,4462303,Dr. Lluch,5
V4-102-98,2765,4462503,Vicent Andrés Estellés,25
V4-94-105,2765,4462302,Dr. Lluch,5
V4-103-99,2765,4462502,Fira València,25
V4-98-103,2765,4462296,Dr. Lluch,5
V4-114-98,2765,4462498,Mas del Rosari,25
V4-95-114,2765,4462298,Dr. Lluch,5
V4-103-98,2765,4462497,Vicent Andrés Estellés,25
V4-98-100,2765,4462293,Dr. Lluch,25
V4-102-99,2765,4462494,Fira València,25
V4-97-102,2765,4462290,Dr. Lluch,5
V4-114-98,2765,4462492,Mas del Rosari,25
V4-96-114,2765,4462292,Dr. Lluch,5
V4-102-99,2765,4462489,Vicent Andrés Estellés,25
V4-98-100,2765,4462286,Dr. Lluch,25
V4-100-98,2765,4462488,Fira València,5
V4-98-102,2765,4462284,Dr. Lluch,5
V4-113-98,2765,4462484,Mas del Rosari,25
V4-97-114,2765,4462283,Dr. Lluch,5
V4-102-98,2765,4462483,Vicent Andrés Estellés,25
V4-98-100,2765,4462281,Dr. Lluch,25
V4-100-98,2765,4462473,Fira València,5
V4-97-102,2765,4462277,Dr. Lluch,5
V4-114-99,2765,4462480,Mas del Rosari,25
V4-98-114,2765,4462278,Dr. Lluch,5
V4-100-98,2765,4462477,Fira València,5
V4-98-100,2765,4462274,Dr. Lluch,25
V4-98-102,2765,4462270,Dr. Lluch,5
V4-114-99,2765,4462468,Mas del Rosari,25
V4-98-114,2765,4462267,Dr. Lluch,5
V4-98-102,2765,4462269,Dr. Lluch,5
V4-97-102,2765,4462265,Dr. Lluch,5
V4-102-98,2765,4462467,Vicent Andrés Estellés,25
V4-98-114,2765,4462266,Dr. Lluch,5
V4-98-100,2765,4462262,Dr. Lluch,25
V4-98-100,2765,4462258,Dr. Lluch,25
V4-104-95,2765,4462465,Vicent Andrés Estellés,25
V4-96-111,2765,4462259,Dr. Lluch,5
V4-98-114,2765,4462254,Dr. Lluch,5
V4-97-102,2765,4462252,Dr. Lluch,5
V4-98-102,2765,4462251,Dr. Lluch,5
V4-110-93,2765,4462662,Ll. Llarga - Terramelar,25
V4-105-115,2765,4462448,Empalme,5
V4-110-29,2765,4462658,Ll. Llarga - Terramelar,25
V4-103-115,2765,4462443,Empalme,5
V4-115-29,2765,4462653,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462440,Empalme,5
V4-115-29,2765,4462648,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462433,Empalme,5
V4-115-105,2765,4462642,Ll. Llarga - Terramelar,25
V4-29-110,2765,4462422,Empalme,5
V4-110-104,2765,4462633,Ll. Llarga - Terramelar,25
V4-104-115,2765,4462415,Empalme,5
V4-115-105,2765,4462622,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462408,Empalme,5
V4-115-105,2765,4462620,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462401,Empalme,5
V4-115-105,2765,4462614,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462394,Empalme,5
V4-115-105,2765,4462605,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462388,Empalme,5
V4-115-29,2765,4462599,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462385,Empalme,5
V4-115-105,2765,4462592,Ll. Llarga - Terramelar,25
V4-103-115,2765,4462373,Empalme,5
V4-115-29,2765,4462585,Ll. Llarga - Terramelar,25
V4-104-115,2765,4462366,Empalme,5
V4-115-105,2765,4462578,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462363,Empalme,5
V4-115-29,2765,4462571,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462352,Empalme,5
V4-115-29,2765,4462562,Ll. Llarga - Terramelar,25
V4-102-115,2765,4462345,Empalme,5
V4-110-29,2765,4462558,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462336,Empalme,5
V4-110-29,2765,4462549,Ll. Llarga - Terramelar,25
V4-105-115,2765,4462331,Empalme,5
V4-115-29,2765,4462543,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462326,Empalme,5
V4-102-29,2765,4462535,Ll. Llarga - Terramelar,25
V4-105-115,2765,4462317,Empalme,5
V4-115-29,2765,4462529,Ll. Llarga - Terramelar,25
V4-105-115,2765,4462311,Empalme,5
V4-115-29,2765,4462524,Ll. Llarga - Terramelar,25
V4-102-115,2765,4462305,Empalme,5
V4-115-29,2765,4462515,Ll. Llarga - Terramelar,25
V4-105-115,2765,4462297,Empalme,5
V4-115-29,2765,4462505,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462288,Empalme,5
V4-115-29,2765,4462501,Ll. Llarga - Terramelar,25
V4-103-115,2765,4462279,Empalme,5
V4-115-29,2765,4462493,Ll. Llarga - Terramelar,25
V4-105-115,2765,4462276,Empalme,5
V4-115-29,2765,4462487,Ll. Llarga - Terramelar,25
V4-29-115,2765,4462268,Empalme,5
V4-115-29,2765,4462474,Ll. Llarga - Terramelar,25
V4-29-110,2765,4462261,Empalme,5
V4-115-29,2765,4462469,Ll. Llarga - Terramelar,25
V4-98-115,2765,4462256,Dr. Lluch,5
V5-122-69,2765,4461802,Marítim,7
V5-69-67,2765,4462081,Alameda,44
V5-123-182,2765,4461801,Marítim,44
V5-182-123,2765,4462079,Aeroport,7
V5-123-182,2765,4461800,Marítim,44
V5-182-123,2765,4462077,Aeroport,7
V5-123-182,2765,4461799,Marítim,44
V5-182-123,2765,4462078,Aeroport,7
V5-123-181,2765,4461798,Marítim,7
V5-182-123,2765,4462076,Aeroport,7
V5-123-181,2765,4461797,Marítim,7
V5-182-123,2765,4462074,Aeroport,7
V5-122-182,2765,4461796,Marítim,7
V5-182-123,2765,4462075,Aeroport,7
V5-123-182,2765,4461795,Marítim,44
V5-182-123,2765,4462073,Aeroport,7
V5-123-182,2765,4461794,Marítim,44
V5-182-123,2765,4462071,Aeroport,7
V5-122-181,2765,4461793,Marítim,7
V5-182-123,2765,4462072,Aeroport,7
V5-122-182,2765,4461792,Marítim,7
V5-182-123,2765,4462070,Aeroport,7
V5-123-182,2765,4461791,Marítim,44
V5-181-123,2765,4462068,Aeroport,44
V5-123-182,2765,4461790,Marítim,44
V5-182-123,2765,4462069,Aeroport,7
V5-122-182,2765,4461789,Marítim,7
V5-182-123,2765,4462067,Aeroport,7
V5-123-182,2765,4461788,Marítim,44
V5-181-123,2765,4462066,Aeroport,44
V5-123-182,2765,4461787,Marítim,44
V5-182-123,2765,4462065,Aeroport,7
V5-122-182,2765,4461786,Marítim,7
V5-182-123,2765,4462064,Aeroport,7
V5-123-182,2765,4461785,Marítim,44
V5-182-123,2765,4462063,Aeroport,7
V5-123-182,2765,4461784,Marítim,44
V5-182-123,2765,4462062,Aeroport,7
V5-122-182,2765,4461783,Marítim,7
V5-181-123,2765,4462061,Aeroport,44
V5-123-182,2765,4461782,Marítim,44
V5-182-123,2765,4462060,Aeroport,7
V5-123-182,2765,4461781,Marítim,44
V5-181-123,2765,4462059,Aeroport,44
V5-122-182,2765,4461780,Marítim,7
V5-182-123,2765,4462058,Aeroport,7
V5-123-182,2765,4461779,Marítim,44
V5-182-123,2765,4462057,Aeroport,7
V5-123-182,2765,4461778,Marítim,44
V5-182-123,2765,4462056,Aeroport,7
V5-122-182,2765,4461777,Marítim,7
V5-182-123,2765,4462055,Aeroport,7
V5-123-182,2765,4461776,Marítim,44
V5-182-123,2765,4462054,Aeroport,7
V5-123-181,2765,4461775,Marítim,7
V5-182-123,2765,4462053,Aeroport,7
V5-123-182,2765,4461774,Marítim,44
V5-182-123,2765,4462052,Aeroport,7
V5-123-182,2765,4461773,Marítim,44
V5-182-123,2765,4462051,Aeroport,7
V5-123-181,2765,4461772,Marítim,7
V5-182-123,2765,4462050,Aeroport,7
V5-123-181,2765,4461771,Marítim,7
V5-182-123,2765,4462049,Aeroport,7
V5-123-182,2765,4461770,Marítim,44
V5-182-123,2765,4462048,Aeroport,7
V5-123-182,2765,4461769,Marítim,44
V5-182-123,2765,4462047,Aeroport,7
V5-123-182,2765,4461768,Marítim,44
V5-182-123,2765,4462046,Aeroport,7
V5-122-181,2765,4461767,Marítim,7
V5-182-123,2765,4462045,Aeroport,7
V5-122-182,2765,4461766,Marítim,7
V5-182-123,2765,4462044,Aeroport,7
V5-123-181,2765,4461765,Marítim,7
V5-182-123,2765,4462043,Aeroport,7
V5-122-181,2765,4461764,Marítim,7
V5-182-123,2765,4462042,Aeroport,7
V5-123-181,2765,4461763,Marítim,7
V5-182-123,2765,4462041,Aeroport,7
V5-123-181,2765,4461762,Marítim,7
V5-182-123,2765,4462040,Aeroport,7
V5-123-182,2765,4461761,Marítim,44
V5-182-123,2765,4462039,Aeroport,7
V5-123-182,2765,4461760,Marítim,44
V5-182-123,2765,4462038,Aeroport,7
V5-66-69,2765,4461759,Machado,44
V5-182-123,2765,4462037,Aeroport,7
V5-66-182,2765,4461758,Machado,7
V5-69-123,2765,4462036,Alameda,7
V5-66-69,2765,4461757,Machado,44
V5-69-123,2765,4462035,Alameda,7
V6-132-94,2765,4462664,Tossal del Rei,10
V6-123-132,2765,4462460,Marítim,8
V6-132-94,2765,4462660,Tossal del Rei,10
V6-123-132,2765,4462457,Marítim,8
V6-132-123,2765,4462656,Tossal del Rei,10
V6-123-132,2765,4462451,Marítim,8
V6-131-123,2765,4462651,Tossal del Rei,10
V6-123-96,2765,4462453,Marítim,8
V6-131-124,2765,4462646,Tossal del Rei,10
V6-124-132,2765,4462447,Marítim,8
V6-132-123,2765,4462644,Tossal del Rei,10
V6-123-96,2765,4462436,Marítim,8
V6-129-124,2765,4462640,Tossal del Rei,10
V6-123-132,2765,4462441,Marítim,8
V6-132-124,2765,4462636,Tossal del Rei,10
V6-123-132,2765,4462432,Marítim,8
V6-132-124,2765,4462629,Tossal del Rei,10
V6-123-132,2765,4462428,Marítim,8
V6-132-123,2765,4462623,Tossal del Rei,10
V6-123-132,2765,4462424,Marítim,8
V6-132-123,2765,4462627,Tossal del Rei,10
V6-124-132,2765,4462419,Marítim,8
V6-132-123,2765,4462613,Tossal del Rei,10
V6-123-132,2765,4462414,Marítim,8
V6-132-123,2765,4462612,Tossal del Rei,10
V6-123-132,2765,4462410,Marítim,8
V6-132-123,2765,4462609,Tossal del Rei,10
V6-123-132,2765,4462405,Marítim,8
V6-131-123,2765,4462603,Tossal del Rei,10
V6-124-132,2765,4462400,Marítim,8
V6-132-123,2765,4462598,Tossal del Rei,10
V6-124-129,2765,4462396,Marítim,8
V6-131-123,2765,4462596,Tossal del Rei,10
V6-123-130,2765,4462391,Marítim,8
V6-132-123,2765,4462590,Tossal del Rei,10
V6-123-130,2765,4462379,Marítim,8
V6-132-124,2765,4462584,Tossal del Rei,10
V6-123-132,2765,4462383,Marítim,8
V6-132-127,2765,4462581,Tossal del Rei,10
V6-123-132,2765,4462378,Marítim,8
V6-132-125,2765,4462576,Tossal del Rei,10
V6-123-132,2765,4462372,Marítim,8
V6-132-123,2765,4462570,Tossal del Rei,10
V6-123-132,2765,4462368,Marítim,8
V6-132-125,2765,4462566,Tossal del Rei,10
V6-124-132,2765,4462359,Marítim,8
V6-132-123,2765,4462561,Tossal del Rei,10
V6-123-132,2765,4462358,Marítim,8
V6-132-123,2765,4462557,Tossal del Rei,10
V6-123-132,2765,4462354,Marítim,8
V6-132-123,2765,4462552,Tossal del Rei,10
V6-123-132,2765,4462349,Marítim,8
V6-132-123,2765,4462547,Tossal del Rei,10
V6-123-132,2765,4462344,Marítim,8
V6-131-123,2765,4462541,Tossal del Rei,10
V6-123-132,2765,4462340,Marítim,8
V6-132-123,2765,4462537,Tossal del Rei,10
V6-123-132,2765,4462339,Marítim,8
V6-132-123,2765,4462533,Tossal del Rei,10
V6-123-131,2765,4462330,Marítim,8
V6-132-123,2765,4462528,Tossal del Rei,10
V6-123-132,2765,4462324,Marítim,8
V6-132-123,2765,4462521,Tossal del Rei,10
V6-123-132,2765,4462320,Marítim,8
V6-132-123,2765,4462519,Tossal del Rei,10
V6-124-132,2765,4462318,Marítim,8
V6-131-123,2765,4462514,Tossal del Rei,10
V6-124-132,2765,4462315,Marítim,8
V6-131-125,2765,4462510,Tossal del Rei,10
V6-123-132,2765,4462309,Marítim,8
V6-132-123,2765,4462507,Tossal del Rei,10
V6-123-132,2765,4462301,Marítim,8
V6-132-124,2765,4462500,Tossal del Rei,10
V6-123-132,2765,4462299,Marítim,8
V6-132-123,2765,4462496,Tossal del Rei,10
V6-123-132,2765,4462294,Marítim,8
V6-132-123,2765,4462491,Tossal del Rei,10
V6-123-132,2765,4462289,Marítim,8
V6-132-123,2765,4462486,Tossal del Rei,10
V6-123-132,2765,4462285,Marítim,8
V6-132-123,2765,4462482,Tossal del Rei,10
V6-123-132,2765,4462282,Marítim,8
V6-132-123,2765,4462479,Tossal del Rei,10
V6-123-132,2765,4462273,Marítim,8
V6-130-123,2765,4462476,Tossal del Rei,10
V6-123-132,2765,4462271,Marítim,8
V6-132-123,2765,4462470,Tossal del Rei,10
V6-123-131,2765,4462264,Marítim,8
V6-132-123,2765,4462472,Tossal del Rei,10
V6-123-132,2765,4462263,Marítim,8
V6-132-123,2765,4462471,Tossal del Rei,10
V6-94-131,2765,4462260,Beteró,8
V6-132-124,2765,4462464,Tossal del Rei,10
V6-94-132,2765,4462255,Beteró,8
V6-94-132,2765,4462257,Beteró,8
V6-94-132,2765,4462253,Beteró,8
V7-123-69,2765,4461756,Marítim,45
V7-69-79,2765,4462034,Alameda,6
V7-123-78,2765,4461755,Marítim,6
V7-78-79,2765,4462033,Sant Isidre,45
V7-123-69,2765,4461754,Marítim,45
V7-78-123,2765,4462032,Sant Isidre,6
V7-123-78,2765,4461753,Marítim,6
V7-69-66,2765,4462031,Alameda,6
V7-122-78,2765,4461752,Marítim,45
V7-78-66,2765,4462030,Sant Isidre,45
V7-123-69,2765,4461751,Marítim,45
V7-78-123,2765,4462029,Sant Isidre,6
V7-123-78,2765,4461750,Marítim,6
V7-69-123,2765,4462028,Alameda,45
V7-123-78,2765,4461749,Marítim,6
V7-78-123,2765,4462027,Sant Isidre,6
V7-123-69,2765,4461748,Marítim,45
V7-78-123,2765,4462026,Sant Isidre,6
V7-123-78,2765,4461747,Marítim,6
V7-69-123,2765,4462025,Alameda,45
V7-123-78,2765,4461746,Marítim,6
V7-78-123,2765,4462024,Sant Isidre,6
V7-123-69,2765,4461745,Marítim,45
V7-78-123,2765,4462023,Sant Isidre,6
V7-123-78,2765,4461744,Marítim,6
V7-69-66,2765,4462022,Alameda,6
V7-122-78,2765,4461743,Marítim,45
V7-78-123,2765,4462021,Sant Isidre,6
V7-123-78,2765,4461742,Marítim,6
V7-78-123,2765,4462020,Sant Isidre,6
V7-123-78,2765,4461741,Marítim,6
V7-78-123,2765,4462019,Sant Isidre,6
V7-123-78,2765,4461740,Marítim,6
V7-78-123,2765,4462018,Sant Isidre,6
V7-120-123,2765,4461739,Marítim,6
V7-78-123,2765,4462017,Sant Isidre,6
V7-78-123,2765,4461738,Marítim,6
V7-78-123,2765,4462016,Sant Isidre,6
V7-78-123,2765,4461737,Marítim,6
V7-78-123,2765,4462015,Sant Isidre,6
V7-78-123,2765,4461736,Marítim,6
V7-78-123,2765,4462014,Sant Isidre,6
V7-78-123,2765,4461735,Marítim,6
V7-78-123,2765,4462013,Sant Isidre,6
V7-78-123,2765,4461734,Marítim,6
V7-78-123,2765,4462012,Sant Isidre,6
V7-78-123,2765,4461733,Marítim,6
V7-78-123,2765,4462011,Sant Isidre,6
V7-78-123,2765,4461732,Marítim,6
V7-78-123,2765,4462010,Sant Isidre,6
V7-78-123,2765,4461731,Marítim,6
V7-78-123,2765,4462009,Sant Isidre,6
V7-78-123,2765,4461729,Marítim,6
V7-78-123,2765,4462008,Sant Isidre,6
V7-78-123,2765,4461730,Marítim,6
V7-78-123,2765,4462007,Sant Isidre,6
V7-78-123,2765,4461727,Marítim,6
V7-78-123,2765,4462006,Sant Isidre,6
V7-78-123,2765,4461728,Marítim,6
V7-78-123,2765,4462005,Sant Isidre,6
V7-78-123,2765,4461725,Marítim,6
V7-78-123,2765,4462004,Sant Isidre,6
V7-78-123,2765,4461726,Marítim,6
V7-78-123,2765,4462003,Sant Isidre,6
V7-78-123,2765,4461724,Marítim,6
V7-78-123,2765,4462002,Sant Isidre,6
V7-78-123,2765,4461723,Marítim,6
V7-78-123,2765,4462001,Sant Isidre,6
V7-78-123,2765,4461722,Marítim,6
V7-78-123,2765,4462000,Sant Isidre,6
V7-78-123,2765,4461721,Marítim,6
V7-78-123,2765,4461999,Sant Isidre,6
V7-78-123,2765,4461720,Marítim,6
V7-78-123,2765,4461998,Sant Isidre,6
V7-78-123,2765,4461719,Marítim,6
V7-78-123,2765,4461997,Sant Isidre,6
V7-78-123,2765,4461718,Marítim,6
V7-78-123,2765,4461996,Sant Isidre,6
V7-78-123,2765,4461717,Marítim,6
V7-78-123,2765,4461995,Sant Isidre,6
V7-78-123,2765,4461716,Marítim,6
V7-78-123,2765,4461994,Sant Isidre,6
V7-78-123,2765,4461715,Marítim,6
V7-78-123,2765,4461993,Sant Isidre,6
V7-78-123,2765,4461714,Marítim,6
V7-78-123,2765,4461992,Sant Isidre,6
V7-78-123,2765,4461713,Marítim,6
V7-78-123,2765,4461991,Sant Isidre,6
V7-78-123,2765,4461712,Marítim,6
V7-78-123,2765,4461990,Sant Isidre,6
V7-78-123,2765,4461711,Marítim,6
V7-21-122,2765,4461989,Sant Isidre,6
V7-78-123,2765,4461710,Marítim,6
V7-78-123,2765,4461988,Sant Isidre,6
V7-78-123,2765,4461709,Marítim,6
V7-78-123,2765,4461987,Sant Isidre,6
V7-78-123,2765,4461708,Marítim,6
V7-78-123,2765,4461986,Sant Isidre,6
V7-78-66,2765,4461707,Machado,45
V7-78-123,2765,4461985,Sant Isidre,6
V7-78-66,2765,4461706,Machado,45
V7-78-123,2765,4461984,Sant Isidre,6
V7-78-66,2765,4461705,Machado,45
V7-78-123,2765,4461983,Sant Isidre,6
V8-126-123,2765,4462645,Neptú,59
V8-123-95,2765,4462450,Marítim,9
V8-126-124,2765,4462638,Neptú,59
V8-123-125,2765,4462445,Marítim,9
V8-125-124,2765,4462634,Neptú,59
V8-123-126,2765,4462438,Marítim,9
V8-126-123,2765,4462630,Neptú,59
V8-123-125,2765,4462435,Marítim,9
V8-125-123,2765,4462624,Neptú,59
V8-123-126,2765,4462431,Marítim,9
V8-126-123,2765,4462618,Neptú,59
V8-123-126,2765,4462426,Marítim,9
V8-126-123,2765,4462617,Neptú,59
V8-123-126,2765,4462420,Marítim,9
V8-125-124,2765,4462607,Neptú,59
V8-123-125,2765,4462416,Marítim,9
V8-125-123,2765,4462608,Neptú,59
V8-123-126,2765,4462412,Marítim,9
V8-126-124,2765,4462601,Neptú,59
V8-124-126,2765,4462407,Marítim,9
V8-126-123,2765,4462593,Neptú,59
V8-123-126,2765,4462402,Marítim,9
V8-124-123,2765,4462597,Neptú,59
V8-123-125,2765,4462398,Marítim,9
V8-126-123,2765,4462588,Neptú,59
V8-123-126,2765,4462393,Marítim,9
V8-126-123,2765,4462583,Neptú,59
V8-124-125,2765,4462387,Marítim,9
V8-126-123,2765,4462579,Neptú,59
V8-123-125,2765,4462381,Marítim,9
V8-126-123,2765,4462575,Neptú,59
V8-123-124,2765,4462386,Marítim,9
V8-126-124,2765,4462568,Neptú,59
V8-123-126,2765,4462375,Marítim,9
V8-126-123,2765,4462565,Neptú,59
V8-123-126,2765,4462370,Marítim,9
V8-126-123,2765,4462556,Neptú,59
V8-123-126,2765,4462365,Marítim,9
V8-125-123,2765,4462555,Neptú,59
V8-123-126,2765,4462362,Marítim,9
V8-126-124,2765,4462551,Neptú,59
V8-123-126,2765,4462356,Marítim,9
V8-126-124,2765,4462545,Neptú,59
V8-123-126,2765,4462351,Marítim,9
V8-126-124,2765,4462542,Neptú,59
V8-123-126,2765,4462346,Marítim,9
V8-126-123,2765,4462538,Neptú,59
V8-123-125,2765,4462342,Marítim,9
